City,Latitude,Longitude,State,Zip_Prefix
rio de janeiro,-22.92931946221692,-43.23596118471042,RJ,20520
rio de janeiro,-22.92801128978522,-43.642049074578836,RJ,23585
rio de janeiro,-22.92744345406544,-43.5653325992267,RJ,23047
rio de janeiro,-22.927194377459763,-43.68254521510183,RJ,23515
rio de janeiro,-22.927114980293158,-43.17362973258698,RJ,22210
rio de janeiro,-22.925875086241643,-43.36913589677584,RJ,22740
rio de janeiro,-22.925732829755905,-43.22234726520112,RJ,20261
rio de janeiro,-22.92531913366395,-43.25369631041029,RJ,20541
rio de janeiro,-22.92505850706913,-43.230232813203365,RJ,20521
rio de janeiro,-22.924709159377265,-43.62735147659086,RJ,23587
rio de janeiro,-22.924379630301843,-43.17873631571349,RJ,22211
rio de janeiro,-22.923980497085807,-43.22589028129148,RJ,20550
rio de janeiro,-22.923409610046747,-43.20650332223439,RJ,20251
rio de janeiro,-22.923126168734587,-43.26075217874656,RJ,20561
rio de janeiro,-22.92173310574757,-43.25868934445138,RJ,20540
rio de janeiro,-22.92086016847478,-43.388586780050744,RJ,22715
rio de janeiro,-22.920489546876077,-43.208592127894754,RJ,20250
rio de janeiro,-22.920193173466444,-43.549302274078116,RJ,23040
rio de janeiro,-22.92013400805008,-43.36031889592586,RJ,22735
rio de janeiro,-22.920104850395337,-43.22138202997862,RJ,20270
rio de janeiro,-22.919623722170964,-43.37064603497029,RJ,22730
rio de janeiro,-22.91943783158779,-43.619483147465665,RJ,23058
rio de janeiro,-22.919396236644822,-43.38705153355255,RJ,22720
rio de janeiro,-22.918809812943554,-43.26535370468581,RJ,20560
rio de janeiro,-22.918002391886496,-43.69865668275726,RJ,23555
rio de janeiro,-22.917907090195673,-43.68079488842404,RJ,23510
rio de janeiro,-22.917041999999995,-43.18825317816965,RJ,20240
rio de janeiro,-22.91676319900166,-43.61546420370485,RJ,23056
rio de janeiro,-22.916702672883982,-43.57893967565988,RJ,23055
rio de janeiro,-22.91609268687132,-43.61169520062432,RJ,23059
rio de janeiro,-22.915539999999964,-43.54233999999997,RJ,23017
rio de janeiro,-22.915371368504033,-43.242996214902085,RJ,20551
rio de janeiro,-22.915269890097477,-43.263056744387946,RJ,20715
rio de janeiro,-22.915126647964033,-43.409879750821275,RJ,22723
rio de janeiro,-22.915061705811002,-43.55265523076929,RJ,23045
rio de janeiro,-22.913779714957602,-43.250752195106536,RJ,20056
rio de janeiro,-22.913586680824032,-43.65451666403138,RJ,23573
rio de janeiro,-22.913297402446734,-43.20920670635925,RJ,20260
rio de janeiro,-22.912879499999992,-43.68167100000001,RJ,23565
rio de janeiro,-22.912294047856623,-43.38219807642905,RJ,22725
rio de janeiro,-22.91164391140948,-43.67900649132533,RJ,23570
rio de janeiro,-22.91164122453689,-43.18354724508045,RJ,20231
rio de janeiro,-22.9109450620848,-43.17286622857466,RJ,22003
rio de janeiro,-22.91064096725142,-43.176509831813675,RJ,20031
rio de janeiro,-22.91048789550255,-43.20189495797273,RJ,20211
rio de janeiro,-22.910199442091727,-43.54481415231861,RJ,23015
rio de janeiro,-22.90979813183106,-43.28763662585845,RJ,20723
rio de janeiro,-22.90970975575626,-43.17132226977895,RJ,20021
rio de janeiro,-22.908848612143398,-43.23332673939564,RJ,20943
rio de janeiro,-22.908714883432378,-43.193807831813686,RJ,20230
rio de janeiro,-22.908639793496512,-43.17401201249347,RJ,20030
rio de janeiro,-22.908527612816698,-43.22049454010619,RJ,20941
rio de janeiro,-22.908229999999946,-43.62599280599994,RJ,23580
rio de janeiro,-22.90805540699587,-43.365076570333606,RJ,22733
rio de janeiro,-22.90790027338563,-43.53538218829719,RJ,23016
rio de janeiro,-22.90749754731954,-43.268823,RJ,20350
rio de janeiro,-22.907300762421368,-43.183729644468755,RJ,20060
rio de janeiro,-22.907125456287147,-43.29187014002536,RJ,20720
rio de janeiro,-22.906800000000004,-43.176623145421054,RJ,20040
rio de janeiro,-22.906489452680457,-43.60277467929481,RJ,23062
rio de janeiro,-22.906463489324185,-43.17565536663972,RJ,20020
rio de janeiro,-22.906247668878812,-43.27548982015692,RJ,20710
rio de janeiro,-22.906162445467107,-43.56901475728546,RJ,23050
rio de janeiro,-22.905911692480792,-43.18657247155059,RJ,20061
rio de janeiro,-22.905808775174652,-43.19400895420968,RJ,20210
rio de janeiro,-22.905646952536237,-43.17888623036526,RJ,20050
rio de janeiro,-22.905451404379974,-43.20561545490215,RJ,20220
rio de janeiro,-22.904996178866543,-43.54317001176807,RJ,23052
rio de janeiro,-22.90481260283338,-43.17623582445608,RJ,20011
rio de janeiro,-22.904585350539566,-43.27965950805009,RJ,20725
rio de janeiro,-22.903902628368606,-43.179830822090146,RJ,20041
rio de janeiro,-22.903440789341573,-43.25796388245143,RJ,20950
rio de janeiro,-22.90283435276126,-43.263612555369605,RJ,21950
rio de janeiro,-22.902725378296495,-43.59206905329216,RJ,23064
rio de janeiro,-22.90247241249798,-43.17405884636481,RJ,20010
rio de janeiro,-22.902462523457743,-43.179902628224376,RJ,20070
rio de janeiro,-22.90216947322403,-43.18431801722535,RJ,20051
rio de janeiro,-22.90210949070916,-43.180802460586314,RJ,20071
rio de janeiro,-22.901800150412726,-43.61728064599797,RJ,23061
rio de janeiro,-22.90160079739165,-43.54808307799064,RJ,23013
rio de janeiro,-22.901286792948245,-43.244648527901155,RJ,20960
rio de janeiro,-22.901095277280774,-43.18255872869183,RJ,20080
rio de janeiro,-22.90044650346245,-43.261772338190326,RJ,20961
rio de janeiro,-22.900055909515867,-43.5630434682037,RJ,23080
rio de janeiro,-22.899782764383268,-43.22853469954991,RJ,20910
rio de janeiro,-22.899753502914194,-43.17764601165675,RJ,20091
rio de janeiro,-22.899652460060018,-43.30488145315579,RJ,20745
rio de janeiro,-22.8988863702464,-43.260860566478115,RJ,20970
rio de janeiro,-22.898688716890845,-43.21711791782575,RJ,20940
rio de janeiro,-22.89844010101571,-43.28117498222639,RJ,20770
rio de janeiro,-22.89838745195309,-43.61308366857508,RJ,23060
rio de janeiro,-22.898349137919237,-43.28603771175494,RJ,20735
rio de janeiro,-22.898321969184654,-43.30574172595051,RJ,20746
rio de janeiro,-22.898275102977617,-43.57991583166944,RJ,23071
rio de janeiro,-22.898246389561866,-43.586728662149035,RJ,23063
rio de janeiro,-22.897963477927224,-43.178970829447735,RJ,20090
rio de janeiro,-22.897098494287192,-43.18844514265111,RJ,20221
rio de janeiro,-22.897020206763294,-43.30023388550985,RJ,20730
rio de janeiro,-22.89681893672453,-43.28130819579902,RJ,20775
rio de janeiro,-22.8961084117468,-43.18164216911137,RJ,20081
rio de janeiro,-22.89603520399333,-43.32157651027179,RJ,20740
rio de janeiro,-22.895820973916514,-43.322793102285125,RJ,21311
rio de janeiro,-22.895475275059074,-43.24323972049752,RJ,20911
rio de janeiro,-22.89533081542506,-43.250254910900836,RJ,20975
rio de janeiro,-22.894212446852073,-43.71546807493222,RJ,23560
rio de janeiro,-22.894140573403014,-43.56270255675458,RJ,23081
rio de janeiro,-22.89344332944775,-43.22413070370488,RJ,20921
rio de janeiro,-22.89211739578164,-43.47562901249349,RJ,21825
rio de janeiro,-22.891478935169616,-43.448536387432924,RJ,21775
rio de janeiro,-22.89141262003006,-43.22976145989381,RJ,20920
rio de janeiro,-22.89002472433818,-43.23590644033692,RJ,20930
rio de janeiro,-22.889980452763453,-43.487711302932944,RJ,21831
rio de janeiro,-22.88989083374691,-43.56737370384911,RJ,23082
rio de janeiro,-22.88944883819032,-43.28518885053956,RJ,21932
rio de janeiro,-22.888943895089138,-43.28086938426911,RJ,20771
rio de janeiro,-22.8888355500895,-43.41525290645745,RJ,21760
rio de janeiro,-22.888788747706183,-43.39092736733221,RJ,21741
rio de janeiro,-22.888546173778685,-43.53316741287888,RJ,23085
rio de janeiro,-22.88815387097058,-43.52880192338602,RJ,23012
rio de janeiro,-22.88801518789316,-43.42435917762139,RJ,21765
rio de janeiro,-22.887998108806,-43.27113442743371,RJ,20785
rio de janeiro,-22.887712121011017,-43.58654172924009,RJ,23073
rio de janeiro,-22.887529039110216,-43.2593690226858,RJ,20972
rio de janeiro,-22.887519492963534,-43.63657097279583,RJ,21866
rio de janeiro,-22.88747654844472,-43.41290058505978,RJ,21745
rio de janeiro,-22.887125614714954,-43.59933516863879,RJ,23070
rio de janeiro,-22.887035413266773,-43.46466267095627,RJ,21815
rio de janeiro,-22.887010089099146,-43.437039538432735,RJ,21770
rio de janeiro,-22.886944522072778,-43.30459252553521,RJ,20751
rio de janeiro,-22.88688293782105,-43.365750051474464,RJ,21321
rio de janeiro,-22.886847115730887,-43.297117366351266,RJ,20755
rio de janeiro,-22.88668518872989,-43.22727864876793,RJ,20535
rio de janeiro,-22.88650136386977,-43.268833866207025,RJ,20780
rio de janeiro,-22.8864640049889,-43.37710932987132,RJ,21740
rio de janeiro,-22.88641096422165,-43.3508660295746,RJ,21341
rio de janeiro,-22.886342503904107,-43.46205222439118,RJ,21810
rio de janeiro,-22.886298577444176,-43.59687972410816,RJ,23068
rio de janeiro,-22.886098638900194,-43.3108898963299,RJ,20756
rio de janeiro,-22.885872610335202,-43.34219063959268,RJ,21320
rio de janeiro,-22.885817779392873,-43.4242470936303,RJ,21755
rio de janeiro,-22.885768400141632,-43.288699216140635,RJ,20760
rio de janeiro,-22.88527356174625,-43.553708884817354,RJ,23088
rio de janeiro,-22.885014834035367,-43.498899094639064,RJ,21833
rio de janeiro,-22.884745903139226,-43.318324263517894,RJ,21380
rio de janeiro,-22.883500722206897,-43.62784933672958,RJ,23066
rio de janeiro,-22.88305112323195,-43.4889261110046,RJ,21832
rio de janeiro,-22.8828599572681,-43.66376400776161,RJ,23575
rio de janeiro,-22.882815900988945,-43.61443211246515,RJ,23067
rio de janeiro,-22.882750764257885,-43.523464277668396,RJ,21625
rio de janeiro,-22.882747506780664,-43.55197219900165,RJ,23087
rio de janeiro,-22.88236910768082,-43.56762626325808,RJ,23075
rio de janeiro,-22.88189342714524,-43.56352526019967,RJ,23090
rio de janeiro,-22.88177990536092,-43.29865832500435,RJ,20750
rio de janeiro,-22.88108747100233,-43.4710032485429,RJ,21820
rio de janeiro,-22.881031646375625,-43.33742185657273,RJ,21310
rio de janeiro,-22.88071189148247,-43.37148510017898,RJ,21330
rio de janeiro,-22.879871632812012,-43.53785563113858,RJ,23093
rio de janeiro,-22.879445951151254,-43.40400666694558,RJ,21746
rio de janeiro,-22.87902683928684,-43.27183045169951,RJ,20765
rio de janeiro,-22.87891050764605,-43.42528383527613,RJ,21710
rio de janeiro,-22.878476937821056,-43.31517005147447,RJ,21381
rio de janeiro,-22.878227912574285,-43.57731414112189,RJ,23076
rio de janeiro,-22.878151522072766,-43.444642919095145,RJ,21715
rio de janeiro,-22.877869452680468,-43.48459215889548,RJ,21830
rio de janeiro,-22.877098458566866,-42.98639206073936,RJ,21721
rio de janeiro,-22.876270092257396,-43.212925934543925,RJ,20931
rio de janeiro,-22.876208978908178,-43.56012203941369,RJ,23095
rio de janeiro,-22.87604307132555,-43.410305237982676,RJ,21043
rio de janeiro,-22.875614717179307,-43.329263685383,RJ,21350
rio de janeiro,-22.875470497085814,-43.32412982183035,RJ,21370
rio de janeiro,-22.87514003792104,-43.41383054038933,RJ,21065
rio de janeiro,-22.87471779793991,-43.348188021524514,RJ,21340
rio de janeiro,-22.874598503462455,-43.477731000000006,RJ,21840
rio de janeiro,-22.874488910352582,-43.452683670956276,RJ,21845
rio de janeiro,-22.87424065824757,-43.49141940508112,RJ,23010
rio de janeiro,-22.87413918818163,-43.264163954757926,RJ,21051
rio de janeiro,-22.873194922009347,-43.480063682064795,RJ,21842
rio de janeiro,-22.872104916180973,-43.45521364542106,RJ,21785
rio de janeiro,-22.871570951382196,-43.63062005738777,RJ,23065
rio de janeiro,-22.871499338334544,-43.41181417262971,RJ,21750
rio de janeiro,-22.87130753067111,-43.45235439953255,RJ,21870
rio de janeiro,-22.871220704511035,-43.5080217429306,RJ,23098
rio de janeiro,-22.870634404408634,-43.29503637633458,RJ,20761
rio de janeiro,-22.870511088460173,-43.49528824071454,RJ,21843
rio de janeiro,-22.87021479601226,-43.50911415119284,RJ,23094
rio de janeiro,-22.869890328899483,-43.26506321065844,RJ,21061
rio de janeiro,-22.86983986984238,-43.26017619525076,RJ,21050
rio de janeiro,-22.869434839575298,-43.55443024078128,RJ,23092
rio de janeiro,-22.86933515510882,-43.21992800026346,RJ,21941
rio de janeiro,-22.86917240437998,-43.662396222719224,RJ,20973
rio de janeiro,-22.86908832802572,-43.50623231028202,RJ,21853
rio de janeiro,-22.868938277829034,-43.433159951151254,RJ,21735
rio de janeiro,-22.86881073397188,-43.2496625858511,RJ,21041
rio de janeiro,-22.868125238703804,-43.36551686343707,RJ,21331
rio de janeiro,-22.868008239252074,-43.344589396185654,RJ,21351
rio de janeiro,-22.867797310029363,-43.405730754227065,RJ,21615
rio de janeiro,-22.867576228980287,-43.3308889694731,RJ,21360
rio de janeiro,-22.8675728978591,-43.440405266432066,RJ,21720
rio de janeiro,-22.867443126002676,-43.282095820156925,RJ,20766
rio de janeiro,-22.867022430751916,-43.23613113918864,RJ,21046
rio de janeiro,-22.865816587021687,-43.43587259241737,RJ,21730
rio de janeiro,-22.864938563269636,-43.454476167164096,RJ,21875
rio de janeiro,-22.86491138051819,-43.256420108805976,RJ,21060
rio de janeiro,-22.864778868805185,-43.5715998508552,RJ,23078
rio de janeiro,-22.863308981966593,-43.374763974608996,RJ,21610
rio de janeiro,-22.86269660648672,-43.46837099999999,RJ,21862
rio de janeiro,-22.862645298084136,-43.25392422924009,RJ,21440
rio de janeiro,-22.860462154979487,-43.51125669202714,RJ,21860
rio de janeiro,-22.86040706466044,-43.49028894393788,RJ,21852
rio de janeiro,-22.8591674635005,-43.49062328613891,RJ,21850
rio de janeiro,-22.85673089425243,-43.305178489179944,RJ,21220
rio de janeiro,-22.856485499999998,-43.451466749999994,RJ,21725
rio de janeiro,-22.85608811162105,-43.37696536001765,RJ,21557
rio de janeiro,-22.855739132704457,-43.24139402405136,RJ,21044
rio de janeiro,-22.855425275607335,-43.367089263402306,RJ,21550
rio de janeiro,-22.855066576172977,-43.33105776963473,RJ,21361
rio de janeiro,-22.8540390246985,-43.49357362571423,RJ,21922
rio de janeiro,-22.85347704411689,-43.303937658607026,RJ,21200
rio de janeiro,-22.853322489508276,-43.397360098269154,RJ,20932
rio de janeiro,-22.852396037191976,-43.459621752438046,RJ,21864
rio de janeiro,-22.85210782737028,-43.35863842076859,RJ,21555
rio de janeiro,-22.851989999999994,-43.53704099999999,RJ,23097
rio de janeiro,-22.85162121429074,-43.251328085238036,RJ,21040
rio de janeiro,-22.851549369929288,-43.484369233626175,RJ,21854
rio de janeiro,-22.85087763613022,-43.27772721080267,RJ,21071
rio de janeiro,-22.850417273385638,-43.337482681083834,RJ,21540
rio de janeiro,-22.849190234260405,-43.39661390132156,RJ,21616
rio de janeiro,-22.84918366556059,-43.37790772468112,RJ,21670
rio de janeiro,-22.848617611278385,-43.26966669595899,RJ,21073
rio de janeiro,-22.84810283872311,-43.28457781365932,RJ,21072
rio de janeiro,-22.84727502827443,-43.27388796588767,RJ,21070
rio de janeiro,-22.84713622370017,-43.463623028449405,RJ,21865
rio de janeiro,-22.84559560949849,-43.33790705190715,RJ,21371
rio de janeiro,-22.84545803220033,-43.26412144878531,RJ,21021
rio de janeiro,-22.845437999999998,-43.52194124999999,RJ,23057
rio de janeiro,-22.845194979456437,-43.30289927961805,RJ,21221
rio de janeiro,-22.84488578406145,-43.40245908035659,RJ,21620
rio de janeiro,-22.84488321703506,-43.25879683126541,RJ,21031
rio de janeiro,-22.84448192386465,-43.46890000538212,RJ,21863
rio de janeiro,-22.842986588696125,-43.37442676618174,RJ,21660
rio de janeiro,-22.84256011601936,-43.36598499293087,RJ,21675
rio de janeiro,-22.842290284753936,-43.297620711754945,RJ,21210
rio de janeiro,-22.842139499999995,-43.249983750000006,RJ,21030
rio de janeiro,-22.83891259127456,-43.34313234341075,RJ,21545
rio de janeiro,-22.83856124617697,-43.31099237344907,RJ,21211
rio de janeiro,-22.836134902302508,-43.394691509579296,RJ,21640
rio de janeiro,-22.835866464048756,-43.322162133504506,RJ,21235
rio de janeiro,-22.835470582901706,-43.359692421654714,RJ,21511
rio de janeiro,-22.83452027918724,-43.30055459281813,RJ,21215
rio de janeiro,-22.83259079789656,-43.35462276164891,RJ,21515
rio de janeiro,-22.832015354146243,-43.3202338771713,RJ,21231
rio de janeiro,-22.83126885651217,-43.34816039829178,RJ,21510
rio de janeiro,-22.830897132667772,-43.314301508194305,RJ,21236
rio de janeiro,-22.83010677604002,-43.277548669831084,RJ,21020
rio de janeiro,-22.829193849010363,-43.408286706907525,RJ,21635
rio de janeiro,-22.828048072162275,-43.37464654010617,RJ,21665
rio de janeiro,-22.82696574686947,-43.30858851122407,RJ,21250
rio de janeiro,-22.826370279762283,-43.35500599526814,RJ,21530
rio de janeiro,-22.82586976953026,-43.34591364020138,RJ,21531
rio de janeiro,-22.8255207599112,-43.27774612877263,RJ,21012
rio de janeiro,-22.825157258958917,-43.41502211212422,RJ,21630
rio de janeiro,-22.824625169311496,-43.28779784416291,RJ,21011
rio de janeiro,-22.82320810545911,-43.32141146765545,RJ,21230
rio de janeiro,-22.819913372179652,-43.39562996087478,RJ,21645
rio de janeiro,-22.819789537579453,-43.177251135490046,RJ,21930
rio de janeiro,-22.819263818111487,-43.361293264508795,RJ,21532
rio de janeiro,-22.819136857060435,-43.369314235068465,RJ,21512
rio de janeiro,-22.81859544240868,-43.27322500582838,RJ,22291
rio de janeiro,-22.817453343326203,-43.2015902282878,RJ,21940
rio de janeiro,-22.81652370220432,-43.34279616388714,RJ,21535
rio de janeiro,-22.816408495412368,-43.377726595043114,RJ,21655
rio de janeiro,-22.815283933653678,-43.355681933475,RJ,21521
rio de janeiro,-22.814754868848173,-43.37214257948502,RJ,21650
rio de janeiro,-22.811777241615037,-43.29909368630079,RJ,21010
rio de janeiro,-22.81037884041201,-43.32241089592587,RJ,21240
rio de janeiro,-22.809550380503502,-43.365556171710416,RJ,21520
rio de janeiro,-22.80845493533955,-43.18765927629982,RJ,21921
rio de janeiro,-22.80774537163139,-43.36221524104109,RJ,21525
rio de janeiro,-22.805776179896323,-43.203935179544835,RJ,21931
rio de janeiro,-22.80544304801203,-43.310887151393665,RJ,21241
